id,domain,condition,layer,norm_depth,p_emotional
setb_emo_054,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_054,B_clinical,B_emotional,15,1.0,1.0
setb_emo_055,B_clinical,B_emotional,0,0.0625,0.995989
setb_emo_055,B_clinical,B_emotional,1,0.125,0.998876
setb_emo_055,B_clinical,B_emotional,2,0.1875,0.999527
setb_emo_055,B_clinical,B_emotional,3,0.25,0.999762
setb_emo_055,B_clinical,B_emotional,4,0.3125,0.999471
setb_emo_055,B_clinical,B_emotional,5,0.375,0.999873
setb_emo_055,B_clinical,B_emotional,6,0.4375,0.999871
setb_emo_055,B_clinical,B_emotional,7,0.5,0.999908
setb_emo_055,B_clinical,B_emotional,8,0.5625,0.999999
setb_emo_055,B_clinical,B_emotional,9,0.625,1.0
setb_emo_055,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_055,B_clinical,B_emotional,11,0.75,1.0
setb_emo_055,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_055,B_clinical,B_emotional,13,0.875,1.0
setb_emo_055,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_055,B_clinical,B_emotional,15,1.0,0.999999
setb_emo_056,B_clinical,B_emotional,0,0.0625,0.998727
setb_emo_056,B_clinical,B_emotional,1,0.125,0.999709
setb_emo_056,B_clinical,B_emotional,2,0.1875,0.998976
setb_emo_056,B_clinical,B_emotional,3,0.25,0.99985
setb_emo_056,B_clinical,B_emotional,4,0.3125,0.999945
setb_emo_056,B_clinical,B_emotional,5,0.375,0.999898
setb_emo_056,B_clinical,B_emotional,6,0.4375,0.999829
setb_emo_056,B_clinical,B_emotional,7,0.5,0.999895
setb_emo_056,B_clinical,B_emotional,8,0.5625,0.999995
setb_emo_056,B_clinical,B_emotional,9,0.625,0.999999
setb_emo_056,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_056,B_clinical,B_emotional,11,0.75,1.0
setb_emo_056,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_056,B_clinical,B_emotional,13,0.875,1.0
setb_emo_056,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_056,B_clinical,B_emotional,15,1.0,1.0
setb_emo_057,B_clinical,B_emotional,0,0.0625,0.990234
setb_emo_057,B_clinical,B_emotional,1,0.125,0.994756
setb_emo_057,B_clinical,B_emotional,2,0.1875,0.997722
setb_emo_057,B_clinical,B_emotional,3,0.25,0.999723
setb_emo_057,B_clinical,B_emotional,4,0.3125,0.999832
setb_emo_057,B_clinical,B_emotional,5,0.375,0.999882
setb_emo_057,B_clinical,B_emotional,6,0.4375,0.999761
setb_emo_057,B_clinical,B_emotional,7,0.5,0.999881
setb_emo_057,B_clinical,B_emotional,8,0.5625,0.999956
setb_emo_057,B_clinical,B_emotional,9,0.625,0.999986
setb_emo_057,B_clinical,B_emotional,10,0.6875,0.999993
setb_emo_057,B_clinical,B_emotional,11,0.75,0.999979
setb_emo_057,B_clinical,B_emotional,12,0.8125,0.999981
setb_emo_057,B_clinical,B_emotional,13,0.875,0.999971
setb_emo_057,B_clinical,B_emotional,14,0.9375,0.999975
setb_emo_057,B_clinical,B_emotional,15,1.0,0.999979
setb_emo_058,B_clinical,B_emotional,0,0.0625,0.999991
setb_emo_058,B_clinical,B_emotional,1,0.125,0.999717
setb_emo_058,B_clinical,B_emotional,2,0.1875,0.998984
setb_emo_058,B_clinical,B_emotional,3,0.25,0.998481
setb_emo_058,B_clinical,B_emotional,4,0.3125,0.998705
setb_emo_058,B_clinical,B_emotional,5,0.375,0.999847
setb_emo_058,B_clinical,B_emotional,6,0.4375,0.999788
setb_emo_058,B_clinical,B_emotional,7,0.5,0.999739
setb_emo_058,B_clinical,B_emotional,8,0.5625,0.99992
setb_emo_058,B_clinical,B_emotional,9,0.625,0.99996
setb_emo_058,B_clinical,B_emotional,10,0.6875,0.999979
setb_emo_058,B_clinical,B_emotional,11,0.75,0.999974
setb_emo_058,B_clinical,B_emotional,12,0.8125,0.999994
setb_emo_058,B_clinical,B_emotional,13,0.875,0.999996
setb_emo_058,B_clinical,B_emotional,14,0.9375,0.999997
setb_emo_058,B_clinical,B_emotional,15,1.0,0.99999
setb_emo_059,B_clinical,B_emotional,0,0.0625,0.999998
setb_emo_059,B_clinical,B_emotional,1,0.125,1.0
setb_emo_059,B_clinical,B_emotional,2,0.1875,0.99995
setb_emo_059,B_clinical,B_emotional,3,0.25,0.999975
setb_emo_059,B_clinical,B_emotional,4,0.3125,0.999956
setb_emo_059,B_clinical,B_emotional,5,0.375,0.999805
setb_emo_059,B_clinical,B_emotional,6,0.4375,0.999201
setb_emo_059,B_clinical,B_emotional,7,0.5,0.999606
setb_emo_059,B_clinical,B_emotional,8,0.5625,0.995919
setb_emo_059,B_clinical,B_emotional,9,0.625,0.996783
setb_emo_059,B_clinical,B_emotional,10,0.6875,0.998464
setb_emo_059,B_clinical,B_emotional,11,0.75,0.998971
setb_emo_059,B_clinical,B_emotional,12,0.8125,0.999297
setb_emo_059,B_clinical,B_emotional,13,0.875,0.999176
setb_emo_059,B_clinical,B_emotional,14,0.9375,0.999329
setb_emo_059,B_clinical,B_emotional,15,1.0,0.999203
setb_emo_060,B_clinical,B_emotional,0,0.0625,0.993282
setb_emo_060,B_clinical,B_emotional,1,0.125,0.991888
setb_emo_060,B_clinical,B_emotional,2,0.1875,0.992413
setb_emo_060,B_clinical,B_emotional,3,0.25,0.996075
setb_emo_060,B_clinical,B_emotional,4,0.3125,0.998043
setb_emo_060,B_clinical,B_emotional,5,0.375,0.998937
setb_emo_060,B_clinical,B_emotional,6,0.4375,0.997666
setb_emo_060,B_clinical,B_emotional,7,0.5,0.997989
setb_emo_060,B_clinical,B_emotional,8,0.5625,0.999998
setb_emo_060,B_clinical,B_emotional,9,0.625,1.0
setb_emo_060,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_060,B_clinical,B_emotional,11,0.75,1.0
setb_emo_060,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_060,B_clinical,B_emotional,13,0.875,1.0
setb_emo_060,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_060,B_clinical,B_emotional,15,1.0,1.0
setb_emo_061,B_clinical,B_emotional,0,0.0625,0.993596
setb_emo_061,B_clinical,B_emotional,1,0.125,0.99693
setb_emo_061,B_clinical,B_emotional,2,0.1875,0.997629
setb_emo_061,B_clinical,B_emotional,3,0.25,0.999922
setb_emo_061,B_clinical,B_emotional,4,0.3125,0.999658
setb_emo_061,B_clinical,B_emotional,5,0.375,0.999961
setb_emo_061,B_clinical,B_emotional,6,0.4375,0.999357
setb_emo_061,B_clinical,B_emotional,7,0.5,0.998845
setb_emo_061,B_clinical,B_emotional,8,0.5625,0.999585
setb_emo_061,B_clinical,B_emotional,9,0.625,0.999697
setb_emo_061,B_clinical,B_emotional,10,0.6875,0.999495
setb_emo_061,B_clinical,B_emotional,11,0.75,0.999338
setb_emo_061,B_clinical,B_emotional,12,0.8125,0.99833
setb_emo_061,B_clinical,B_emotional,13,0.875,0.996897
setb_emo_061,B_clinical,B_emotional,14,0.9375,0.997288
setb_emo_061,B_clinical,B_emotional,15,1.0,0.997304
setb_emo_062,B_clinical,B_emotional,0,0.0625,0.998795
setb_emo_062,B_clinical,B_emotional,1,0.125,0.999342
setb_emo_062,B_clinical,B_emotional,2,0.1875,0.998551
setb_emo_062,B_clinical,B_emotional,3,0.25,0.997782
setb_emo_062,B_clinical,B_emotional,4,0.3125,0.994657
setb_emo_062,B_clinical,B_emotional,5,0.375,0.99609
setb_emo_062,B_clinical,B_emotional,6,0.4375,0.998404
setb_emo_062,B_clinical,B_emotional,7,0.5,0.999312
setb_emo_062,B_clinical,B_emotional,8,0.5625,0.999539
setb_emo_062,B_clinical,B_emotional,9,0.625,0.999855
setb_emo_062,B_clinical,B_emotional,10,0.6875,0.999925
setb_emo_062,B_clinical,B_emotional,11,0.75,0.999967
setb_emo_062,B_clinical,B_emotional,12,0.8125,0.999985
setb_emo_062,B_clinical,B_emotional,13,0.875,0.999995
setb_emo_062,B_clinical,B_emotional,14,0.9375,0.999996
setb_emo_062,B_clinical,B_emotional,15,1.0,0.999997
setb_emo_063,B_clinical,B_emotional,0,0.0625,0.992751
setb_emo_063,B_clinical,B_emotional,1,0.125,0.997669
setb_emo_063,B_clinical,B_emotional,2,0.1875,0.999614
setb_emo_063,B_clinical,B_emotional,3,0.25,0.99896
setb_emo_063,B_clinical,B_emotional,4,0.3125,0.997733
setb_emo_063,B_clinical,B_emotional,5,0.375,0.997405
setb_emo_063,B_clinical,B_emotional,6,0.4375,0.999029
setb_emo_063,B_clinical,B_emotional,7,0.5,0.999464
setb_emo_063,B_clinical,B_emotional,8,0.5625,0.999258
setb_emo_063,B_clinical,B_emotional,9,0.625,0.999936
setb_emo_063,B_clinical,B_emotional,10,0.6875,0.999971
setb_emo_063,B_clinical,B_emotional,11,0.75,0.999966
setb_emo_063,B_clinical,B_emotional,12,0.8125,0.999972
setb_emo_063,B_clinical,B_emotional,13,0.875,0.99998
setb_emo_063,B_clinical,B_emotional,14,0.9375,0.99999
setb_emo_063,B_clinical,B_emotional,15,1.0,0.999988
setb_emo_064,B_clinical,B_emotional,0,0.0625,0.982207
setb_emo_064,B_clinical,B_emotional,1,0.125,0.992749
setb_emo_064,B_clinical,B_emotional,2,0.1875,0.994245
setb_emo_064,B_clinical,B_emotional,3,0.25,0.991684
setb_emo_064,B_clinical,B_emotional,4,0.3125,0.991512
setb_emo_064,B_clinical,B_emotional,5,0.375,0.987523
setb_emo_064,B_clinical,B_emotional,6,0.4375,0.987046
setb_emo_064,B_clinical,B_emotional,7,0.5,0.990728
setb_emo_064,B_clinical,B_emotional,8,0.5625,0.994553
setb_emo_064,B_clinical,B_emotional,9,0.625,0.992692
setb_emo_064,B_clinical,B_emotional,10,0.6875,0.994077
setb_emo_064,B_clinical,B_emotional,11,0.75,0.992038
setb_emo_064,B_clinical,B_emotional,12,0.8125,0.994198
setb_emo_064,B_clinical,B_emotional,13,0.875,0.993281
setb_emo_064,B_clinical,B_emotional,14,0.9375,0.994235
setb_emo_064,B_clinical,B_emotional,15,1.0,0.993821
setb_emo_065,B_clinical,B_emotional,0,0.0625,0.998909
setb_emo_065,B_clinical,B_emotional,1,0.125,0.994115
setb_emo_065,B_clinical,B_emotional,2,0.1875,0.995501
setb_emo_065,B_clinical,B_emotional,3,0.25,0.99484
setb_emo_065,B_clinical,B_emotional,4,0.3125,0.995133
setb_emo_065,B_clinical,B_emotional,5,0.375,0.995029
setb_emo_065,B_clinical,B_emotional,6,0.4375,0.996935
setb_emo_065,B_clinical,B_emotional,7,0.5,0.998216
setb_emo_065,B_clinical,B_emotional,8,0.5625,0.99989
setb_emo_065,B_clinical,B_emotional,9,0.625,0.999995
setb_emo_065,B_clinical,B_emotional,10,0.6875,0.999999
setb_emo_065,B_clinical,B_emotional,11,0.75,1.0
setb_emo_065,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_065,B_clinical,B_emotional,13,0.875,1.0
setb_emo_065,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_065,B_clinical,B_emotional,15,1.0,1.0
setb_emo_066,B_clinical,B_emotional,0,0.0625,0.993989
setb_emo_066,B_clinical,B_emotional,1,0.125,0.999167
setb_emo_066,B_clinical,B_emotional,2,0.1875,0.997909
setb_emo_066,B_clinical,B_emotional,3,0.25,0.998281
setb_emo_066,B_clinical,B_emotional,4,0.3125,0.998365
setb_emo_066,B_clinical,B_emotional,5,0.375,0.999219
setb_emo_066,B_clinical,B_emotional,6,0.4375,0.996812
setb_emo_066,B_clinical,B_emotional,7,0.5,0.996937
setb_emo_066,B_clinical,B_emotional,8,0.5625,0.999033
setb_emo_066,B_clinical,B_emotional,9,0.625,0.998884
setb_emo_066,B_clinical,B_emotional,10,0.6875,0.999767
setb_emo_066,B_clinical,B_emotional,11,0.75,0.999932
setb_emo_066,B_clinical,B_emotional,12,0.8125,0.999969
setb_emo_066,B_clinical,B_emotional,13,0.875,0.999953
setb_emo_066,B_clinical,B_emotional,14,0.9375,0.999977
setb_emo_066,B_clinical,B_emotional,15,1.0,0.999964
setb_emo_067,B_clinical,B_emotional,0,0.0625,0.999056
setb_emo_067,B_clinical,B_emotional,1,0.125,0.998948
setb_emo_067,B_clinical,B_emotional,2,0.1875,0.999565
setb_emo_067,B_clinical,B_emotional,3,0.25,0.999878
setb_emo_067,B_clinical,B_emotional,4,0.3125,0.99974
setb_emo_067,B_clinical,B_emotional,5,0.375,0.99998
setb_emo_067,B_clinical,B_emotional,6,0.4375,0.999969
setb_emo_067,B_clinical,B_emotional,7,0.5,0.999245
setb_emo_067,B_clinical,B_emotional,8,0.5625,0.999829
setb_emo_067,B_clinical,B_emotional,9,0.625,0.999974
setb_emo_067,B_clinical,B_emotional,10,0.6875,0.999994
setb_emo_067,B_clinical,B_emotional,11,0.75,0.999979
setb_emo_067,B_clinical,B_emotional,12,0.8125,0.999984
setb_emo_067,B_clinical,B_emotional,13,0.875,0.999946
setb_emo_067,B_clinical,B_emotional,14,0.9375,0.999968
setb_emo_067,B_clinical,B_emotional,15,1.0,0.999961
setb_emo_068,B_clinical,B_emotional,0,0.0625,0.986984
setb_emo_068,B_clinical,B_emotional,1,0.125,0.997481
setb_emo_068,B_clinical,B_emotional,2,0.1875,0.998526
setb_emo_068,B_clinical,B_emotional,3,0.25,0.998304
setb_emo_068,B_clinical,B_emotional,4,0.3125,0.999914
setb_emo_068,B_clinical,B_emotional,5,0.375,0.99995
setb_emo_068,B_clinical,B_emotional,6,0.4375,0.999973
setb_emo_068,B_clinical,B_emotional,7,0.5,0.99989
setb_emo_068,B_clinical,B_emotional,8,0.5625,0.999995
setb_emo_068,B_clinical,B_emotional,9,0.625,0.999998
setb_emo_068,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_068,B_clinical,B_emotional,11,0.75,1.0
setb_emo_068,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_068,B_clinical,B_emotional,13,0.875,1.0
setb_emo_068,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_068,B_clinical,B_emotional,15,1.0,1.0
setb_emo_069,B_clinical,B_emotional,0,0.0625,0.994584
setb_emo_069,B_clinical,B_emotional,1,0.125,0.988826
setb_emo_069,B_clinical,B_emotional,2,0.1875,0.992885
setb_emo_069,B_clinical,B_emotional,3,0.25,0.995474
setb_emo_069,B_clinical,B_emotional,4,0.3125,0.995343
setb_emo_069,B_clinical,B_emotional,5,0.375,0.993587
setb_emo_069,B_clinical,B_emotional,6,0.4375,0.994422
setb_emo_069,B_clinical,B_emotional,7,0.5,0.998751
setb_emo_069,B_clinical,B_emotional,8,0.5625,0.99955
setb_emo_069,B_clinical,B_emotional,9,0.625,0.999981
setb_emo_069,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_069,B_clinical,B_emotional,11,0.75,1.0
setb_emo_069,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_069,B_clinical,B_emotional,13,0.875,1.0
setb_emo_069,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_069,B_clinical,B_emotional,15,1.0,1.0
setb_emo_070,B_clinical,B_emotional,0,0.0625,0.998964
setb_emo_070,B_clinical,B_emotional,1,0.125,0.999762
setb_emo_070,B_clinical,B_emotional,2,0.1875,0.99555
setb_emo_070,B_clinical,B_emotional,3,0.25,0.998165
setb_emo_070,B_clinical,B_emotional,4,0.3125,0.998092
setb_emo_070,B_clinical,B_emotional,5,0.375,0.998432
setb_emo_070,B_clinical,B_emotional,6,0.4375,0.997459
setb_emo_070,B_clinical,B_emotional,7,0.5,0.99931
setb_emo_070,B_clinical,B_emotional,8,0.5625,0.999944
setb_emo_070,B_clinical,B_emotional,9,0.625,0.999934
setb_emo_070,B_clinical,B_emotional,10,0.6875,0.999892
setb_emo_070,B_clinical,B_emotional,11,0.75,0.999788
setb_emo_070,B_clinical,B_emotional,12,0.8125,0.999968
setb_emo_070,B_clinical,B_emotional,13,0.875,0.999942
setb_emo_070,B_clinical,B_emotional,14,0.9375,0.99994
setb_emo_070,B_clinical,B_emotional,15,1.0,0.999915
setb_emo_071,B_clinical,B_emotional,0,0.0625,0.999998
setb_emo_071,B_clinical,B_emotional,1,0.125,0.999999
setb_emo_071,B_clinical,B_emotional,2,0.1875,1.0
setb_emo_071,B_clinical,B_emotional,3,0.25,0.999998
setb_emo_071,B_clinical,B_emotional,4,0.3125,0.999999
setb_emo_071,B_clinical,B_emotional,5,0.375,0.999998
setb_emo_071,B_clinical,B_emotional,6,0.4375,0.999988
setb_emo_071,B_clinical,B_emotional,7,0.5,0.999981
setb_emo_071,B_clinical,B_emotional,8,0.5625,0.99997
setb_emo_071,B_clinical,B_emotional,9,0.625,0.999989
setb_emo_071,B_clinical,B_emotional,10,0.6875,0.999998
setb_emo_071,B_clinical,B_emotional,11,0.75,0.999998
setb_emo_071,B_clinical,B_emotional,12,0.8125,1.0
setb_emo_071,B_clinical,B_emotional,13,0.875,0.999997
setb_emo_071,B_clinical,B_emotional,14,0.9375,0.999997
setb_emo_071,B_clinical,B_emotional,15,1.0,0.999998
setb_emo_072,B_clinical,B_emotional,0,0.0625,0.981604
setb_emo_072,B_clinical,B_emotional,1,0.125,0.989466
setb_emo_072,B_clinical,B_emotional,2,0.1875,0.996834
setb_emo_072,B_clinical,B_emotional,3,0.25,0.99886
setb_emo_072,B_clinical,B_emotional,4,0.3125,0.998118
setb_emo_072,B_clinical,B_emotional,5,0.375,0.998901
setb_emo_072,B_clinical,B_emotional,6,0.4375,0.997517
setb_emo_072,B_clinical,B_emotional,7,0.5,0.996134
setb_emo_072,B_clinical,B_emotional,8,0.5625,0.997265
setb_emo_072,B_clinical,B_emotional,9,0.625,0.995904
setb_emo_072,B_clinical,B_emotional,10,0.6875,0.996078
setb_emo_072,B_clinical,B_emotional,11,0.75,0.997401
setb_emo_072,B_clinical,B_emotional,12,0.8125,0.996781
setb_emo_072,B_clinical,B_emotional,13,0.875,0.997134
setb_emo_072,B_clinical,B_emotional,14,0.9375,0.996779
setb_emo_072,B_clinical,B_emotional,15,1.0,0.995928
setb_emo_073,B_clinical,B_emotional,0,0.0625,0.998421
setb_emo_073,B_clinical,B_emotional,1,0.125,0.997644
setb_emo_073,B_clinical,B_emotional,2,0.1875,0.999508
setb_emo_073,B_clinical,B_emotional,3,0.25,0.999428
setb_emo_073,B_clinical,B_emotional,4,0.3125,0.99889
setb_emo_073,B_clinical,B_emotional,5,0.375,0.999182
setb_emo_073,B_clinical,B_emotional,6,0.4375,0.999876
setb_emo_073,B_clinical,B_emotional,7,0.5,0.999865
setb_emo_073,B_clinical,B_emotional,8,0.5625,0.99788
setb_emo_073,B_clinical,B_emotional,9,0.625,0.996884
setb_emo_073,B_clinical,B_emotional,10,0.6875,0.996728
setb_emo_073,B_clinical,B_emotional,11,0.75,0.997319
setb_emo_073,B_clinical,B_emotional,12,0.8125,0.997228
setb_emo_073,B_clinical,B_emotional,13,0.875,0.997072
setb_emo_073,B_clinical,B_emotional,14,0.9375,0.996872
setb_emo_073,B_clinical,B_emotional,15,1.0,0.996539
setb_emo_074,B_clinical,B_emotional,0,0.0625,0.99999
setb_emo_074,B_clinical,B_emotional,1,0.125,0.999214
setb_emo_074,B_clinical,B_emotional,2,0.1875,0.9971
setb_emo_074,B_clinical,B_emotional,3,0.25,0.998814
setb_emo_074,B_clinical,B_emotional,4,0.3125,0.999761
setb_emo_074,B_clinical,B_emotional,5,0.375,0.999812
setb_emo_074,B_clinical,B_emotional,6,0.4375,0.999548
setb_emo_074,B_clinical,B_emotional,7,0.5,0.99881
setb_emo_074,B_clinical,B_emotional,8,0.5625,0.999775
setb_emo_074,B_clinical,B_emotional,9,0.625,0.999588
setb_emo_074,B_clinical,B_emotional,10,0.6875,0.9996
setb_emo_074,B_clinical,B_emotional,11,0.75,0.999855
setb_emo_074,B_clinical,B_emotional,12,0.8125,0.999874
setb_emo_074,B_clinical,B_emotional,13,0.875,0.999765
setb_emo_074,B_clinical,B_emotional,14,0.9375,0.999652
setb_emo_074,B_clinical,B_emotional,15,1.0,0.999227
setb_emo_075,B_clinical,B_emotional,0,0.0625,0.999873
setb_emo_075,B_clinical,B_emotional,1,0.125,0.995997
setb_emo_075,B_clinical,B_emotional,2,0.1875,0.99893
setb_emo_075,B_clinical,B_emotional,3,0.25,0.99988
setb_emo_075,B_clinical,B_emotional,4,0.3125,0.999833
setb_emo_075,B_clinical,B_emotional,5,0.375,0.999929
setb_emo_075,B_clinical,B_emotional,6,0.4375,0.999928
setb_emo_075,B_clinical,B_emotional,7,0.5,0.999608
setb_emo_075,B_clinical,B_emotional,8,0.5625,0.999019
setb_emo_075,B_clinical,B_emotional,9,0.625,0.999674
setb_emo_075,B_clinical,B_emotional,10,0.6875,0.999576
setb_emo_075,B_clinical,B_emotional,11,0.75,0.999339
setb_emo_075,B_clinical,B_emotional,12,0.8125,0.998763
setb_emo_075,B_clinical,B_emotional,13,0.875,0.99928
setb_emo_075,B_clinical,B_emotional,14,0.9375,0.998775
setb_emo_075,B_clinical,B_emotional,15,1.0,0.999225
setb_emo_076,B_clinical,B_emotional,0,0.0625,0.99997
setb_emo_076,B_clinical,B_emotional,1,0.125,0.999287
setb_emo_076,B_clinical,B_emotional,2,0.1875,0.999614
setb_emo_076,B_clinical,B_emotional,3,0.25,0.999943
setb_emo_076,B_clinical,B_emotional,4,0.3125,0.999986
setb_emo_076,B_clinical,B_emotional,5,0.375,0.999994
setb_emo_076,B_clinical,B_emotional,6,0.4375,0.99997
setb_emo_076,B_clinical,B_emotional,7,0.5,0.999937
setb_emo_076,B_clinical,B_emotional,8,0.5625,0.999955
setb_emo_076,B_clinical,B_emotional,9,0.625,0.999913
setb_emo_076,B_clinical,B_emotional,10,0.6875,0.999861
setb_emo_076,B_clinical,B_emotional,11,0.75,0.999977
setb_emo_076,B_clinical,B_emotional,12,0.8125,0.999978
setb_emo_076,B_clinical,B_emotional,13,0.875,0.999961
setb_emo_076,B_clinical,B_emotional,14,0.9375,0.999976
setb_emo_076,B_clinical,B_emotional,15,1.0,0.999959
setb_emo_077,B_clinical,B_emotional,0,0.0625,1.0
setb_emo_077,B_clinical,B_emotional,1,0.125,1.0
setb_emo_077,B_clinical,B_emotional,2,0.1875,0.999999
setb_emo_077,B_clinical,B_emotional,3,0.25,1.0
setb_emo_077,B_clinical,B_emotional,4,0.3125,0.999995
setb_emo_077,B_clinical,B_emotional,5,0.375,0.999999
setb_emo_077,B_clinical,B_emotional,6,0.4375,0.999999
setb_emo_077,B_clinical,B_emotional,7,0.5,0.999991
setb_emo_077,B_clinical,B_emotional,8,0.5625,0.999937
setb_emo_077,B_clinical,B_emotional,9,0.625,0.999869
setb_emo_077,B_clinical,B_emotional,10,0.6875,0.999829
setb_emo_077,B_clinical,B_emotional,11,0.75,0.999915
setb_emo_077,B_clinical,B_emotional,12,0.8125,0.999903
setb_emo_077,B_clinical,B_emotional,13,0.875,0.999833
setb_emo_077,B_clinical,B_emotional,14,0.9375,0.99986
setb_emo_077,B_clinical,B_emotional,15,1.0,0.999747
setb_emo_078,B_clinical,B_emotional,0,0.0625,0.999927
setb_emo_078,B_clinical,B_emotional,1,0.125,0.999758
setb_emo_078,B_clinical,B_emotional,2,0.1875,0.996426
setb_emo_078,B_clinical,B_emotional,3,0.25,0.99314
setb_emo_078,B_clinical,B_emotional,4,0.3125,0.994877
setb_emo_078,B_clinical,B_emotional,5,0.375,0.993073
setb_emo_078,B_clinical,B_emotional,6,0.4375,0.99644
setb_emo_078,B_clinical,B_emotional,7,0.5,0.997389
setb_emo_078,B_clinical,B_emotional,8,0.5625,0.998365
setb_emo_078,B_clinical,B_emotional,9,0.625,0.994724
setb_emo_078,B_clinical,B_emotional,10,0.6875,0.99493
setb_emo_078,B_clinical,B_emotional,11,0.75,0.99602
setb_emo_078,B_clinical,B_emotional,12,0.8125,0.995737
setb_emo_078,B_clinical,B_emotional,13,0.875,0.995317
setb_emo_078,B_clinical,B_emotional,14,0.9375,0.994921
setb_emo_078,B_clinical,B_emotional,15,1.0,0.994811
setb_emo_079,B_clinical,B_emotional,0,0.0625,0.999995
setb_emo_079,B_clinical,B_emotional,1,0.125,0.999998
setb_emo_079,B_clinical,B_emotional,2,0.1875,0.999998
setb_emo_079,B_clinical,B_emotional,3,0.25,0.999998
setb_emo_079,B_clinical,B_emotional,4,0.3125,0.999998
setb_emo_079,B_clinical,B_emotional,5,0.375,1.0
setb_emo_079,B_clinical,B_emotional,6,0.4375,1.0
setb_emo_079,B_clinical,B_emotional,7,0.5,0.999995
setb_emo_079,B_clinical,B_emotional,8,0.5625,1.0
setb_emo_079,B_clinical,B_emotional,9,0.625,1.0
setb_emo_079,B_clinical,B_emotional,10,0.6875,1.0
setb_emo_079,B_clinical,B_emotional,11,0.75,0.999999
setb_emo_079,B_clinical,B_emotional,12,0.8125,0.999999
setb_emo_079,B_clinical,B_emotional,13,0.875,1.0
setb_emo_079,B_clinical,B_emotional,14,0.9375,1.0
setb_emo_079,B_clinical,B_emotional,15,1.0,1.0
setb_emo_080,B_clinical,B_emotional,0,0.0625,0.999943
setb_emo_080,B_clinical,B_emotional,1,0.125,0.999876
setb_emo_080,B_clinical,B_emotional,2,0.1875,0.999826
setb_emo_080,B_clinical,B_emotional,3,0.25,0.999994
setb_emo_080,B_clinical,B_emotional,4,0.3125,0.99996
